id_complex	x	y
3fvk	"[2470.  228. 1588.    0.    0.    0.    0.    0.    0.  594.   53.  380.
    0.    0.    0.    0.    0.    0.  717.   62.  454.    0.    0.    0.
    0.    0.    0.   38.    4.   24.    0.    0.    0.    0.    0.    0.]"	8.82
3fvl	"[2427.    0.  757.    0.    0.    0.    0.    0.    0.  746.    0.  224.
    0.    0.    0.    0.    0.    0.  786.    0.  241.    0.    0.    0.
    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.]"	6.07
3fvn	"[2465.  229. 1592.    0.    0.    0.    0.    0.    0.  597.   53.  379.
    0.    0.    0.    0.    0.    0.  714.   62.  454.    0.    0.    0.
    0.    0.    0.   42.    4.   23.    0.    0.    0.    0.    0.    0.]"	6.77
3fwv	"[3798.  571. 1246.    0.    0.   94.    0.    0.    0. 1013.  153.  330.
    0.    0.   26.    0.    0.    0. 1013.  149.  333.    0.    0.   29.
    0.    0.    0.   62.   11.   20.    0.    0.    0.    0.    0.    0.]"	5.64
3fx6	"[2416.  167. 1085.    0.    0.    0.    0.    0.    0.  720.   51.  332.
    0.    0.    0.    0.    0.    0.  773.   53.  357.    0.    0.    0.
    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.]"	6.8
3fzn	"[3.897e+03 8.010e+02 2.043e+03 0.000e+00 5.500e+02 1.910e+02 0.000e+00
 0.000e+00 0.000e+00 1.109e+03 2.440e+02 5.170e+02 0.000e+00 1.390e+02
 5.400e+01 0.000e+00 0.000e+00 0.000e+00 1.213e+03 2.600e+02 6.350e+02
 0.000e+00 1.700e+02 5.900e+01 0.000e+00 0.000e+00 0.000e+00 2.300e+01
 5.000e+00 2.000e+01 0.000e+00 6.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	4.01
3fzy	"[ 0.  0. 17.  0.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"	6.74
3g0e	"[2982.  521.  308.  211.    0.    0.    0.    0.    0.  774.  141.   81.
   53.    0.    0.    0.    0.    0.  857.  147.   91.   57.    0.    0.
    0.    0.    0.   53.   11.    7.    3.    0.    0.    0.    0.    0.]"	7.7
3g0i	"[1.735e+03 2.320e+02 2.440e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 4.090e+02 5.400e+01 5.000e+01 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 4.640e+02 5.900e+01 5.600e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.700e+01
 1.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	3.6
3g0w	"[3503.  705.  466.  677.    0.    0.  233.    0.    0.  792.  161.  106.
  154.    0.    0.   54.    0.    0.  792.  157.  117.  161.    0.    0.
   48.    0.    0.  103.   22.   14.   17.    0.    0.    7.    0.    0.]"	9.52
3g19	"[1721.  307.  327.    0.    0.    0.    0.    0.    0.  439.   76.   88.
    0.    0.    0.    0.    0.    0.  469.   86.   88.    0.    0.    0.
    0.    0.    0.   40.    6.    8.    0.    0.    0.    0.    0.    0.]"	6.67
3g1d	"[2.043e+03 4.450e+02 1.831e+03 0.000e+00 1.750e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 5.600e+02 1.270e+02 4.940e+02 0.000e+00 4.600e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 5.490e+02 1.320e+02 4.860e+02
 0.000e+00 4.900e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.500e+01
 2.000e+00 1.400e+01 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	3.48
3g1v	"[2.022e+03 4.390e+02 1.810e+03 2.290e+02 1.780e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 5.550e+02 1.250e+02 4.900e+02 6.000e+01 4.600e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 5.330e+02 1.270e+02 4.710e+02
 5.700e+01 4.800e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.500e+01
 2.000e+00 1.500e+01 1.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	3.19
3g2y	"[9.660e+02 1.001e+03 1.470e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 3.130e+02 3.080e+02 4.700e+01 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.940e+02 3.960e+02 5.100e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 9.000e+00
 9.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	2.0
3g2z	"[887. 846.  95.   0.   0.   0.   0.   0.   0. 307. 262.  33.   0.   0.
   0.   0.   0.   0. 357. 331.  40.   0.   0.   0.   0.   0.   0.   8.
   8.   1.   0.   0.   0.   0.   0.   0.]"	2.36
3g30	"[1619.  151.  502.  259.    0.    0.    0.    0.    0.  526.   47.  158.
   80.    0.    0.    0.    0.    0.  622.   61.  191.  100.    0.    0.
    0.    0.    0.   16.    2.    6.    2.    0.    0.    0.    0.    0.]"	2.51
3g31	"[1.197e+03 8.300e+01 2.780e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 3.310e+02 2.500e+01 7.500e+01 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.600e+02 2.600e+01 8.300e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.200e+01
 1.000e+00 4.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	2.89
3g32	"[1375.  820.  265.    0.    0.    0.    0.    0.    0.  456.  258.   85.
    0.    0.    0.    0.    0.    0.  541.  322.  101.    0.    0.    0.
    0.    0.    0.   14.    6.    3.    0.    0.    0.    0.    0.    0.]"	3.71
3g34	"[1.40e+03 9.75e+02 1.21e+02 0.00e+00 0.00e+00 1.23e+02 0.00e+00 0.00e+00
 0.00e+00 4.59e+02 3.04e+02 4.00e+01 0.00e+00 0.00e+00 4.20e+01 0.00e+00
 0.00e+00 0.00e+00 5.90e+02 3.77e+02 5.20e+01 0.00e+00 0.00e+00 4.90e+01
 0.00e+00 0.00e+00 0.00e+00 1.30e+01 9.00e+00 1.00e+00 0.00e+00 0.00e+00
 1.00e+00 0.00e+00 0.00e+00 0.00e+00]"	2.96
3g35	"[1.975e+03 8.310e+02 1.330e+02 1.190e+02 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 6.390e+02 2.520e+02 4.500e+01 3.700e+01 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 7.860e+02 3.320e+02 5.500e+01
 4.700e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.200e+01
 7.000e+00 2.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	4.68
3g3r	"[0.000e+00 2.080e+02 1.734e+03 0.000e+00 5.940e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 6.500e+01 5.340e+02 0.000e+00 1.930e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 5.600e+01 4.720e+02
 0.000e+00 1.660e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.000e+00 5.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	6.48
3g5k	"[3470.  569.  958.    0.    0.    0.    0.    0.    0.  964.  166.  271.
    0.    0.    0.    0.    0.    0.  878.  146.  252.    0.    0.    0.
    0.    0.    0.   89.   15.   26.    0.    0.    0.    0.    0.    0.]"	9.52
3ga5	"[2095.    0. 1842.    0.    0.    0.    0.    0.    0.  601.    0.  521.
    0.    0.    0.    0.    0.    0.  651.    0.  576.    0.    0.    0.
    0.    0.    0.   22.    0.   21.    0.    0.    0.    0.    0.    0.]"	5.49
3gba	"[2709.  467. 1617.    0.    0.    0.    0.    0.    0.  654.  108.  375.
    0.    0.    0.    0.    0.    0.  785.  134.  458.    0.    0.    0.
    0.    0.    0.   44.    8.   24.    0.    0.    0.    0.    0.    0.]"	9.07
3gbb	"[2422.  223. 1332.    0.    0.    0.    0.    0.    0.  587.   51.  318.
    0.    0.    0.    0.    0.    0.  704.   62.  374.    0.    0.    0.
    0.    0.    0.   46.    4.   23.    0.    0.    0.    0.    0.    0.]"	6.9
3gbe	"[1.40e+03 2.39e+02 9.29e+02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
 0.00e+00 4.10e+02 6.60e+01 2.75e+02 0.00e+00 0.00e+00 0.00e+00 0.00e+00
 0.00e+00 0.00e+00 4.01e+02 6.90e+01 2.79e+02 0.00e+00 0.00e+00 0.00e+00
 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 0.00e+00 0.00e+00
 0.00e+00 0.00e+00 0.00e+00 0.00e+00]"	5.0
3gc4	"[3136. 1236.  176.    0.    0.    0.    0.    0.    0.  825.  305.   43.
    0.    0.    0.    0.    0.    0.  949.  366.   59.    0.    0.    0.
    0.    0.    0.   92.   30.    5.    0.    0.    0.    0.    0.    0.]"	7.6
3gc5	"[2231. 1336.  190.    0.    0.    0.    0.    0.    0.  582.  340.   48.
    0.    0.    0.    0.    0.    0.  681.  394.   62.    0.    0.    0.
    0.    0.    0.   60.   29.    5.    0.    0.    0.    0.    0.    0.]"	7.26
3gcp	"[3.535e+03 5.120e+02 8.100e+01 2.210e+02 0.000e+00 9.000e+01 0.000e+00
 0.000e+00 0.000e+00 8.440e+02 1.370e+02 2.200e+01 4.000e+01 0.000e+00
 2.300e+01 0.000e+00 0.000e+00 0.000e+00 9.520e+02 1.420e+02 2.700e+01
 5.000e+01 0.000e+00 2.900e+01 0.000e+00 0.000e+00 0.000e+00 4.600e+01
 9.000e+00 1.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	7.82
3gcs	"[3.714e+03 6.470e+02 5.200e+02 6.410e+02 0.000e+00 0.000e+00 1.860e+02
 0.000e+00 0.000e+00 9.640e+02 1.720e+02 1.400e+02 1.770e+02 0.000e+00
 0.000e+00 5.000e+01 0.000e+00 0.000e+00 9.950e+02 1.780e+02 1.390e+02
 1.660e+02 0.000e+00 0.000e+00 5.300e+01 0.000e+00 0.000e+00 3.700e+01
 8.000e+00 6.000e+00 6.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00
 0.000e+00]"	7.25
3gcu	"[5.502e+03 1.479e+03 1.960e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.374e+03 3.740e+02 4.700e+01 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.441e+03 3.960e+02 5.200e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 4.800e+01
 1.400e+01 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	6.78
3gdt	"[1194.  426. 1470.    0.  180.    0.    0.    0.    0.  343.  125.  416.
    0.   55.    0.    0.    0.    0.  340.  122.  419.    0.   51.    0.
    0.    0.    0.   11.    4.   14.    0.    2.    0.    0.    0.    0.]"	7.19
3ge7	"[3205. 1266.  182.    0.    0.    0.    0.    0.    0.  840.  315.   46.
    0.    0.    0.    0.    0.    0.  962.  381.   59.    0.    0.    0.
    0.    0.    0.   91.   31.    5.    0.    0.    0.    0.    0.    0.]"	8.7
3ggu	"[4.705e+03 5.520e+02 1.270e+03 0.000e+00 0.000e+00 1.870e+02 0.000e+00
 0.000e+00 0.000e+00 1.398e+03 1.690e+02 3.670e+02 0.000e+00 0.000e+00
 5.400e+01 0.000e+00 0.000e+00 0.000e+00 1.511e+03 1.740e+02 4.070e+02
 0.000e+00 0.000e+00 6.400e+01 0.000e+00 0.000e+00 0.000e+00 1.300e+01
 2.000e+00 5.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	9.77
3gi4	"[5.247e+03 5.360e+02 1.423e+03 2.790e+02 0.000e+00 1.850e+02 0.000e+00
 0.000e+00 0.000e+00 1.437e+03 1.510e+02 3.850e+02 6.900e+01 0.000e+00
 5.000e+01 0.000e+00 0.000e+00 0.000e+00 1.555e+03 1.570e+02 4.240e+02
 7.600e+01 0.000e+00 6.100e+01 0.000e+00 0.000e+00 0.000e+00 3.000e+00
 0.000e+00 1.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	10.8
3gi5	"[5.367e+03 5.430e+02 1.536e+03 0.000e+00 0.000e+00 1.860e+02 0.000e+00
 0.000e+00 0.000e+00 1.470e+03 1.510e+02 4.110e+02 0.000e+00 0.000e+00
 5.100e+01 0.000e+00 0.000e+00 0.000e+00 1.572e+03 1.580e+02 4.550e+02
 0.000e+00 0.000e+00 6.200e+01 0.000e+00 0.000e+00 0.000e+00 3.000e+00
 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	11.22
3gi6	"[5.210e+03 5.350e+02 1.268e+03 2.770e+02 0.000e+00 1.840e+02 0.000e+00
 0.000e+00 0.000e+00 1.446e+03 1.520e+02 3.450e+02 6.900e+01 0.000e+00
 5.000e+01 0.000e+00 0.000e+00 0.000e+00 1.536e+03 1.580e+02 3.830e+02
 7.200e+01 0.000e+00 6.100e+01 0.000e+00 0.000e+00 0.000e+00 3.000e+00
 0.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	11.22
3gjw	"[3.016e+03 5.890e+02 2.080e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 7.540e+02 1.450e+02 4.300e+01 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.390e+02 1.550e+02 4.700e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.700e+01
 4.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	8.3
3gk1	"[1315.  367.  258.    0.    0.  103.    0.    0.    0.  242.   66.   51.
    0.    0.   18.    0.    0.    0.  315.   92.   66.    0.    0.   24.
    0.    0.    0.   19.    6.    4.    0.    0.    2.    0.    0.    0.]"	4.1
3gkz	"[2.383e+03 2.680e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 4.950e+02 5.700e+01 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 5.990e+02 6.400e+01 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	8.0
3gm0	"[2.55e+03 2.64e+02 3.75e+02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
 0.00e+00 5.31e+02 5.60e+01 7.70e+01 0.00e+00 0.00e+00 0.00e+00 0.00e+00
 0.00e+00 0.00e+00 6.47e+02 6.20e+01 1.15e+02 0.00e+00 0.00e+00 0.00e+00
 0.00e+00 0.00e+00 0.00e+00 3.00e+00 1.00e+00 0.00e+00 0.00e+00 0.00e+00
 0.00e+00 0.00e+00 0.00e+00 0.00e+00]"	7.77
3gnw	"[5.776e+03 4.340e+02 8.750e+02 1.750e+02 0.000e+00 1.850e+02 0.000e+00
 0.000e+00 0.000e+00 1.680e+03 1.410e+02 2.610e+02 4.900e+01 0.000e+00
 4.800e+01 0.000e+00 0.000e+00 0.000e+00 1.756e+03 1.470e+02 2.570e+02
 5.300e+01 0.000e+00 4.800e+01 0.000e+00 0.000e+00 0.000e+00 7.800e+01
 8.000e+00 1.600e+01 2.000e+00 0.000e+00 4.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	9.1
3gqz	"[1.611e+03 1.410e+02 5.840e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 5.140e+02 4.400e+01 1.800e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 4.820e+02 4.700e+01 1.720e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 5.000e+00
 1.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	2.17
3gr2	"[990. 746. 134.   0.   0.   0.   0.   0.   0. 324. 258.  41.   0.   0.
   0.   0.   0.   0. 360. 285.  51.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.]"	2.52
3gs6	"[2330.  433. 1175.    0.    0.    0.    0.    0.    0.  721.  129.  333.
    0.    0.    0.    0.    0.    0.  680.  117.  325.    0.    0.    0.
    0.    0.    0.   46.   11.   24.    0.    0.    0.    0.    0.    0.]"	6.59
3gsm	"[1858.  330.  915.    0.    0.    0.    0.    0.    0.  575.   95.  263.
    0.    0.    0.    0.    0.    0.  524.   88.  254.    0.    0.    0.
    0.    0.    0.   36.    8.   18.    0.    0.    0.    0.    0.    0.]"	6.48
3gss	"[3.211e+03 4.820e+02 1.282e+03 0.000e+00 0.000e+00 1.650e+02 2.270e+02
 0.000e+00 0.000e+00 8.640e+02 1.350e+02 3.390e+02 0.000e+00 0.000e+00
 4.500e+01 6.400e+01 0.000e+00 0.000e+00 8.070e+02 1.220e+02 3.360e+02
 0.000e+00 0.000e+00 3.800e+01 6.700e+01 0.000e+00 0.000e+00 4.300e+01
 1.000e+01 1.800e+01 0.000e+00 0.000e+00 2.000e+00 2.000e+00 0.000e+00
 0.000e+00]"	5.82
3gst	"[4.218e+03 4.980e+02 1.169e+03 0.000e+00 0.000e+00 1.700e+02 0.000e+00
 0.000e+00 0.000e+00 1.074e+03 1.250e+02 2.900e+02 0.000e+00 0.000e+00
 4.600e+01 0.000e+00 0.000e+00 0.000e+00 1.051e+03 1.330e+02 2.790e+02
 0.000e+00 0.000e+00 4.300e+01 0.000e+00 0.000e+00 0.000e+00 9.800e+01
 1.000e+01 2.300e+01 0.000e+00 0.000e+00 3.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	6.72
3gt9	"[2.814e+03 4.600e+02 2.480e+02 0.000e+00 0.000e+00 8.100e+01 0.000e+00
 0.000e+00 0.000e+00 7.130e+02 1.050e+02 5.500e+01 0.000e+00 0.000e+00
 2.100e+01 0.000e+00 0.000e+00 0.000e+00 6.880e+02 1.120e+02 6.200e+01
 0.000e+00 0.000e+00 2.000e+01 0.000e+00 0.000e+00 0.000e+00 9.000e+00
 2.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	3.96
3gta	"[2.81e+03 4.66e+02 2.47e+02 0.00e+00 0.00e+00 7.70e+01 0.00e+00 0.00e+00
 0.00e+00 7.10e+02 1.08e+02 5.40e+01 0.00e+00 0.00e+00 1.90e+01 0.00e+00
 0.00e+00 0.00e+00 6.91e+02 1.11e+02 6.20e+01 0.00e+00 0.00e+00 1.90e+01
 0.00e+00 0.00e+00 0.00e+00 1.10e+01 2.00e+00 0.00e+00 0.00e+00 0.00e+00
 0.00e+00 0.00e+00 0.00e+00 0.00e+00]"	4.28
3gtc	"[1229.  364.  207.    0.    0.  142.    0.    0.    0.  396.  121.   66.
    0.    0.   37.    0.    0.    0.  428.  140.   75.    0.    0.   40.
    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.]"	2.35
3gv9	"[1095.  157.  541.    0.    0.  155.    0.    0.    0.  358.   54.  162.
    0.    0.   50.    0.    0.    0.  383.   58.  177.    0.    0.   52.
    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.]"	2.12
3gvb	"[1943.  172.  774.    0.    0.    0.    0.    0.    0.  622.   54.  229.
    0.    0.    0.    0.    0.    0.  661.   56.  248.    0.    0.    0.
    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.]"	2.59
3gvu	"[5.614e+03 1.355e+03 1.970e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.335e+03 3.270e+02 5.100e+01 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.504e+03 3.630e+02 5.500e+01
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.000e+01
 1.800e+01 4.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	8.0
3gx0	"[3420. 1022. 2064.    0.    0.  312.    0.    0.    0. 1021.  307.  595.
    0.    0.   98.    0.    0.    0.  877.  262.  548.    0.    0.   86.
    0.    0.    0.   22.    7.   16.    0.    0.    0.    0.    0.    0.]"	3.48
3gy2	"[2149. 1060.    0.    0.    0.    0.    0.    0.    0.  616.  298.    0.
    0.    0.    0.    0.    0.    0.  728.  370.    0.    0.    0.    0.
    0.    0.    0.   72.   29.    0.    0.    0.    0.    0.    0.    0.]"	5.74
3gy3	"[2683.  647.  249.    0.    0.    0.    0.    0.    0.  754.  183.   70.
    0.    0.    0.    0.    0.    0.  947.  210.   92.    0.    0.    0.
    0.    0.    0.   87.   13.   10.    0.    0.    0.    0.    0.    0.]"	5.63
3gy4	"[1191.  536.    0.    0.    0.    0.    0.    0.    0.  340.  151.    0.
    0.    0.    0.    0.    0.    0.  409.  178.    0.    0.    0.    0.
    0.    0.    0.   33.   13.    0.    0.    0.    0.    0.    0.    0.]"	5.1
3gy7	"[1209.  383.    0.    0.    0.    0.    0.    0.    0.  340.  109.    0.
    0.    0.    0.    0.    0.    0.  410.  122.    0.    0.    0.    0.
    0.    0.    0.   34.    9.    0.    0.    0.    0.    0.    0.    0.]"	4.52
3h1x	"[2.178e+03 1.250e+02 5.570e+02 0.000e+00 0.000e+00 0.000e+00 5.600e+01
 0.000e+00 0.000e+00 5.650e+02 3.300e+01 1.440e+02 0.000e+00 0.000e+00
 0.000e+00 1.400e+01 0.000e+00 0.000e+00 6.550e+02 3.900e+01 1.680e+02
 0.000e+00 0.000e+00 0.000e+00 1.700e+01 0.000e+00 0.000e+00 9.600e+01
 5.000e+00 2.100e+01 0.000e+00 0.000e+00 0.000e+00 2.000e+00 0.000e+00
 0.000e+00]"	5.89
3h30	"[1989.  357.  523.    0.    0.    0.  402.    0.    0.  591.   98.  161.
    0.    0.    0.  115.    0.    0.  568.  101.  144.    0.    0.    0.
  114.    0.    0.   12.    2.    4.    0.    0.    0.    2.    0.    0.]"	4.53
3h5b	"[5.397e+03 5.650e+02 1.477e+03 0.000e+00 0.000e+00 1.950e+02 0.000e+00
 0.000e+00 0.000e+00 1.500e+03 1.650e+02 4.040e+02 0.000e+00 0.000e+00
 5.100e+01 0.000e+00 0.000e+00 0.000e+00 1.598e+03 1.700e+02 4.340e+02
 0.000e+00 0.000e+00 6.000e+01 0.000e+00 0.000e+00 0.000e+00 7.000e+00
 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	10.0
3h78	"[1619.  231.  477.    0.    0.    0.    0.    0.    0.  473.   67.  125.
    0.    0.    0.    0.    0.    0.  515.   68.  141.    0.    0.    0.
    0.    0.    0.   31.    4.    9.    0.    0.    0.    0.    0.    0.]"	4.24
3h89	"[5862.  889.  759.    0.    0.    0.    0.    0.    0. 1643.  256.  217.
    0.    0.    0.    0.    0.    0. 1899.  297.  246.    0.    0.    0.
    0.    0.    0.  137.   29.   20.    0.    0.    0.    0.    0.    0.]"	7.64
3h8b	"[5369.  891.  592.    0.    0.    0.    0.    0.    0. 1537.  267.  175.
    0.    0.    0.    0.    0.    0. 1786.  293.  197.    0.    0.    0.
    0.    0.    0.  138.   29.   16.    0.    0.    0.    0.    0.    0.]"	6.29
3hb4	"[5.190e+03 1.590e+02 5.660e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.223e+03 3.900e+01 1.340e+02 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.337e+03 4.400e+01 1.600e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.080e+02
 2.000e+00 1.300e+01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	9.05
3hcm	"[1279.  279.  106.    0.    0.    0.  122.    0.    0.  242.   60.   22.
    0.    0.    0.   22.    0.    0.  338.   77.   27.    0.    0.    0.
   32.    0.    0.   39.    8.    3.    0.    0.    0.    5.    0.    0.]"	3.3
3hek	"[3.869e+03 3.360e+02 6.290e+02 3.900e+02 0.000e+00 0.000e+00 2.090e+02
 0.000e+00 0.000e+00 9.740e+02 8.500e+01 1.550e+02 8.800e+01 0.000e+00
 0.000e+00 5.300e+01 0.000e+00 0.000e+00 1.203e+03 1.090e+02 1.830e+02
 9.200e+01 0.000e+00 0.000e+00 6.200e+01 0.000e+00 0.000e+00 3.300e+01
 4.000e+00 6.000e+00 4.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00
 0.000e+00]"	8.27
3hf8	"[4.197e+03 8.100e+02 6.000e+02 4.840e+02 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 9.230e+02 1.870e+02 1.350e+02 1.020e+02 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.217e+03 2.290e+02 1.810e+02
 1.370e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.100e+01
 6.000e+00 3.000e+00 3.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	6.51
3hfb	"[4.440e+03 7.550e+02 4.360e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 9.860e+02 1.780e+02 9.900e+01 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.266e+03 2.210e+02 1.350e+02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 3.800e+01
 4.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	7.52
3hig	"[2.892e+03 1.393e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 6.530e+02 3.170e+02 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.020e+02 3.910e+02 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00]"	7.89
3hit	"[4040. 1624. 2046.    0.  384.    0.    0.    0.    0. 1087.  400.  576.
    0.  109.    0.    0.    0.    0. 1047.  422.  558.    0.  108.    0.
    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.]"	8.19
